Date,High,Low,Open,Close,Volume,Adj Close,Name,Symbol
2020-01-02,68.79000091552734,67.62000274658203,68.1500015258789,68.16999816894531,1396600.0,67.78558349609375,Alaska Air Group,ALK
2020-01-03,67.11000061035156,66.0199966430664,66.80000305175781,66.91999816894531,1404600.0,66.54263305664062,Alaska Air Group,ALK
2020-01-06,66.88999938964844,66.0199966430664,66.08999633789062,66.5999984741211,1342700.0,66.22443389892578,Alaska Air Group,ALK
2020-01-07,66.81999969482422,66.05999755859375,66.55999755859375,66.18000030517578,1041500.0,65.80680847167969,Alaska Air Group,ALK
2020-01-08,67.58999633789062,66.0199966430664,66.02999877929688,66.5,1438500.0,66.125,Alaska Air Group,ALK
2020-01-09,67.0199966430664,66.19999694824219,67.0199966430664,66.37000274658203,1140400.0,65.99573516845703,Alaska Air Group,ALK
2020-01-10,66.69999694824219,65.81999969482422,66.5999984741211,65.88999938964844,1007600.0,65.51844024658203,Alaska Air Group,ALK
2020-01-13,66.19000244140625,65.63999938964844,65.83999633789062,65.87000274658203,629500.0,65.4985580444336,Alaska Air Group,ALK
2020-01-14,67.44999694824219,66.0199966430664,66.76000213623047,66.18000030517578,994700.0,65.80680847167969,Alaska Air Group,ALK
2020-01-15,67.05999755859375,65.95999908447266,66.01000213623047,66.58999633789062,782300.0,66.21449279785156,Alaska Air Group,ALK
2020-01-16,67.43000030517578,65.8499984741211,67.0,66.54000091552734,966200.0,66.16477966308594,Alaska Air Group,ALK
2020-01-17,67.11000061035156,66.04000091552734,66.83999633789062,66.62000274658203,943900.0,66.24432373046875,Alaska Air Group,ALK
2020-01-21,66.41999816894531,64.18000030517578,66.04000091552734,64.98999786376953,1636300.0,64.6235122680664,Alaska Air Group,ALK
2020-01-22,66.27999877929688,65.30000305175781,65.44000244140625,65.58999633789062,1398000.0,65.22013092041016,Alaska Air Group,ALK
2020-01-23,67.30000305175781,64.44000244140625,65.0,67.18000030517578,1409800.0,66.8011703491211,Alaska Air Group,ALK
2020-01-24,67.36000061035156,65.58999633789062,67.27999877929688,66.72000122070312,1127200.0,66.34376525878906,Alaska Air Group,ALK
2020-01-27,65.62000274658203,64.19999694824219,64.87999725341797,65.33999633789062,1778300.0,64.97154235839844,Alaska Air Group,ALK
2020-01-28,66.63999938964844,65.12999725341797,65.87000274658203,65.54000091552734,2214700.0,65.17041778564453,Alaska Air Group,ALK
2020-01-29,67.4800033569336,65.58000183105469,65.75,66.88999938964844,2466200.0,66.51280212402344,Alaska Air Group,ALK
2020-01-30,66.06999969482422,65.02999877929688,65.87000274658203,66.01000213623047,2127200.0,65.63776397705078,Alaska Air Group,ALK
2020-01-31,65.62000274658203,64.16999816894531,65.61000061035156,64.58999633789062,1581600.0,64.22576904296875,Alaska Air Group,ALK
